GeneID	GeneName	ka	ks	ka_div_ks_plus1
TCALIF_02654	TCALIF_02654	15	12	1.15384615385
TCALIF_02659	TCALIF_02659	13	30	0.41935483871
TCALIF_01878	TCALIF_01878	6	142	0.041958041958
TCALIF_01879	TCALIF_01879	8	61	0.129032258065
TCALIF_01876	TCALIF_01876	48	39	1.2
TCALIF_01877	TCALIF_01877	6	28	0.206896551724
TCALIF_01874	TCALIF_01874	0	46	0.0
TCALIF_01875	TCALIF_01875	4	31	0.125
TCALIF_01872	TCALIF_01872	18	56	0.315789473684
TCALIF_01873	TCALIF_01873	27	40	0.658536585366
TCALIF_01870	TCALIF_01870	6	12	0.461538461538
TCALIF_10423	TCALIF_10423	7	29	0.233333333333
TCALIF_00658	TCALIF_00658	10	34	0.285714285714
TCALIF_10421	TCALIF_10421	21	54	0.381818181818
TCALIF_10420	TCALIF_10420	90	92	0.967741935484
TCALIF_10427	TCALIF_10427	21	4	4.2
TCALIF_10426	TCALIF_10426	27	12	2.07692307692
TCALIF_10425	TCALIF_10425	12	34	0.342857142857
TCALIF_10424	TCALIF_10424	0	55	0.0
TCALIF_00651	TCALIF_00651	61	152	0.398692810458
TCALIF_00650	TCALIF_00650	54	47	1.125
TCALIF_10429	TCALIF_10429	27	61	0.435483870968
TCALIF_10428	TCALIF_10428	7	43	0.159090909091
TCALIF_00655	TCALIF_00655	10	93	0.106382978723
TCALIF_05144	TCALIF_05144	23	65	0.348484848485
TCALIF_00657	TCALIF_00657	16	57	0.275862068966
TCALIF_00656	TCALIF_00656	12	140	0.0851063829787
TCALIF_09443	TCALIF_09443	14	66	0.208955223881
TCALIF_05143	TCALIF_05143	11	43	0.25
TCALIF_05021	TCALIF_05021	18	55	0.321428571429
TCALIF_05020	TCALIF_05020	5	8	0.555555555556
TCALIF_05023	TCALIF_05023	11	8	1.22222222222
TCALIF_05022	TCALIF_05022	14	90	0.153846153846
TCALIF_05025	TCALIF_05025	53	42	1.23255813953
TCALIF_05024	TCALIF_05024	2	24	0.08
TCALIF_05027	TCALIF_05027	34	108	0.311926605505
TCALIF_05026	TCALIF_05026	151	484	0.311340206186
TCALIF_05029	TCALIF_05029	25	15	1.5625
TCALIF_05028	TCALIF_05028	26	32	0.787878787879
TCALIF_12820	TCALIF_12820	3	16	0.176470588235
TCALIF_09440	TCALIF_09440	9	13	0.642857142857
TCALIF_04281	TCALIF_04281	21	47	0.4375
TCALIF_04473	TCALIF_04473	43	192	0.222797927461
TCALIF_05148	TCALIF_05148	8	103	0.0769230769231
TCALIF_12888	TCALIF_12888	6	14	0.4
TCALIF_05149	TCALIF_05149	2	18	0.105263157895
TCALIF_12239	TCALIF_12239	1	30	0.0322580645161
TCALIF_01308	TCALIF_01308	0	15	0.0
TCALIF_01304	TCALIF_01304	19	90	0.208791208791
TCALIF_01305	TCALIF_01305	16	20	0.761904761905
TCALIF_01306	TCALIF_01306	6	32	0.181818181818
TCALIF_01307	TCALIF_01307	8	19	0.4
TCALIF_01300	TCALIF_01300	24	55	0.428571428571
TCALIF_01301	TCALIF_01301	24	46	0.510638297872
TCALIF_01303	TCALIF_01303	19	21	0.863636363636
TCALIF_10139	TCALIF_10139	23	15	1.4375
TCALIF_14927	TCALIF_14927	29	30	0.935483870968
TCALIF_10135	TCALIF_10135	0	6	0.0
TCALIF_10134	TCALIF_10134	2	19	0.1
TCALIF_10137	TCALIF_10137	10	41	0.238095238095
TCALIF_14104	TCALIF_14104	95	42	2.20930232558
TCALIF_10130	TCALIF_10130	60	121	0.491803278689
TCALIF_10133	TCALIF_10133	29	140	0.205673758865
TCALIF_09110	TCALIF_09110	0	16	0.0
TCALIF_11558	TCALIF_11558	30	10	2.72727272727
TCALIF_11559	TCALIF_11559	8	26	0.296296296296
TCALIF_02884	TCALIF_02884	22	47	0.458333333333
TCALIF_11550	TCALIF_11550	27	42	0.627906976744
TCALIF_11551	TCALIF_11551	31	31	0.96875
TCALIF_11554	TCALIF_11554	43	127	0.3359375
TCALIF_11555	TCALIF_11555	24	58	0.406779661017
TCALIF_11556	TCALIF_11556	14	27	0.5
TCALIF_11557	TCALIF_11557	13	78	0.164556962025
TCALIF_05685	TCALIF_05685	2	24	0.08
TCALIF_05684	TCALIF_05684	34	53	0.62962962963
TCALIF_05687	TCALIF_05687	1	5	0.166666666667
TCALIF_05680	TCALIF_05680	14	29	0.466666666667
TCALIF_05682	TCALIF_05682	15	32	0.454545454545
TCALIF_05689	TCALIF_05689	6	26	0.222222222222
TCALIF_09113	TCALIF_09113	16	44	0.355555555556
TCALIF_10401	TCALIF_10401	9	78	0.113924050633
TCALIF_02885	TCALIF_02885	24	70	0.338028169014
TCALIF_04372	TCALIF_04372	10	15	0.625
TCALIF_04373	TCALIF_04373	0	9	0.0
TCALIF_04370	TCALIF_04370	28	93	0.297872340426
TCALIF_04371	TCALIF_04371	14	86	0.16091954023
TCALIF_04376	TCALIF_04376	4	55	0.0714285714286
TCALIF_04377	TCALIF_04377	0	8	0.0
TCALIF_04374	TCALIF_04374	2	28	0.0689655172414
TCALIF_04378	TCALIF_04378	51	116	0.435897435897
TCALIF_04379	TCALIF_04379	37	70	0.521126760563
TCALIF_10400	TCALIF_10400	10	19	0.5
TCALIF_15415	TCALIF_15415	21	17	1.16666666667
TCALIF_15414	TCALIF_15414	45	20	2.14285714286
TCALIF_15417	TCALIF_15417	5	0	5.0
TCALIF_15416	TCALIF_15416	20	12	1.53846153846
TCALIF_15411	TCALIF_15411	49	35	1.36111111111
TCALIF_15410	TCALIF_15410	3	15	0.1875
TCALIF_15413	TCALIF_15413	6	54	0.109090909091
TCALIF_15412	TCALIF_15412	11	25	0.423076923077
TCALIF_09904	TCALIF_09904	21	52	0.396226415094
TCALIF_09905	TCALIF_09905	123	190	0.643979057592
TCALIF_15419	TCALIF_15419	9	25	0.346153846154
TCALIF_15418	TCALIF_15418	51	51	0.980769230769
TCALIF_09900	TCALIF_09900	35	73	0.472972972973
TCALIF_09901	TCALIF_09901	25	69	0.357142857143
TCALIF_13520.2	TCALIF_13520.2	7	29	0.233333333333
TCALIF_05972	TCALIF_05972	0	13	0.0
TCALIF_05970	TCALIF_05970	25	52	0.471698113208
TCALIF_05977	TCALIF_05977	35	135	0.257352941176
TCALIF_05976	TCALIF_05976	18	44	0.4
TCALIF_05975	TCALIF_05975	18	69	0.257142857143
TCALIF_05974	TCALIF_05974	33	117	0.279661016949
TCALIF_09115	TCALIF_09115	8	24	0.32
TCALIF_05978	TCALIF_05978	4	4	0.8
TCALIF_08509	TCALIF_08509	42	40	1.0243902439
TCALIF_08508	TCALIF_08508	14	90	0.153846153846
TCALIF_08059	TCALIF_08059	30	39	0.75
TCALIF_04080	TCALIF_04080	14	25	0.538461538462
TCALIF_04081	TCALIF_04081	157	263	0.594696969697
TCALIF_04082	TCALIF_04082	16	94	0.168421052632
TCALIF_04083	TCALIF_04083	2	14	0.133333333333
TCALIF_08505	TCALIF_08505	64	106	0.598130841121
TCALIF_08504	TCALIF_08504	12	29	0.4
TCALIF_08507	TCALIF_08507	2	10	0.181818181818
TCALIF_08506	TCALIF_08506	12	8	1.33333333333
TCALIF_05657	TCALIF_05657	4	10	0.363636363636
TCALIF_09114	TCALIF_09114	16	71	0.222222222222
TCALIF_10402	TCALIF_10402	21	30	0.677419354839
TCALIF_05160.2	TCALIF_05160.2	58	46	1.23404255319
TCALIF_05160.3	TCALIF_05160.3	6	4	1.2
TCALIF_14924	TCALIF_14924	16	26	0.592592592593
TCALIF_10780	TCALIF_10780	10	32	0.30303030303
TCALIF_09117	TCALIF_09117	5	40	0.121951219512
TCALIF_04206	TCALIF_04206	0	3	0.0
TCALIF_12828	TCALIF_12828	3	31	0.09375
TCALIF_04880	TCALIF_04880	11	28	0.379310344828
TCALIF_04881	TCALIF_04881	13	49	0.26
TCALIF_04882	TCALIF_04882	8	41	0.190476190476
TCALIF_04883	TCALIF_04883	59	103	0.567307692308
TCALIF_04884	TCALIF_04884	7	37	0.184210526316
TCALIF_04885	TCALIF_04885	6	55	0.107142857143
TCALIF_04886	TCALIF_04886	44	39	1.1
TCALIF_04887	TCALIF_04887	21	22	0.913043478261
TCALIF_04888	TCALIF_04888	10	8	1.11111111111
TCALIF_05958	TCALIF_05958	127	149	0.846666666667
TCALIF_13957	TCALIF_13957	8	22	0.347826086957
TCALIF_13955	TCALIF_13955	43	22	1.86956521739
TCALIF_03359	TCALIF_03359	46	48	0.938775510204
TCALIF_13953	TCALIF_13953	18	7	2.25
TCALIF_13951	TCALIF_13951	19	32	0.575757575758
TCALIF_03354	TCALIF_03354	2	32	0.0606060606061
TCALIF_03357	TCALIF_03357	43	143	0.298611111111
TCALIF_03351	TCALIF_03351	28	86	0.32183908046
TCALIF_03350	TCALIF_03350	8	8	0.888888888889
TCALIF_13958	TCALIF_13958	27	18	1.42105263158
TCALIF_13959	TCALIF_13959	38	71	0.527777777778
TCALIF_02338	TCALIF_02338	0	10	0.0
TCALIF_02339	TCALIF_02339	5	13	0.357142857143
TCALIF_02330	TCALIF_02330	16	8	1.77777777778
TCALIF_02331	TCALIF_02331	52	65	0.787878787879
TCALIF_02332	TCALIF_02332	41	38	1.05128205128
TCALIF_02333	TCALIF_02333	51	50	1.0
TCALIF_02334	TCALIF_02334	12	12	0.923076923077
TCALIF_02335	TCALIF_02335	136	133	1.01492537313
TCALIF_02336	TCALIF_02336	26	95	0.270833333333
TCALIF_02337	TCALIF_02337	0	57	0.0
TCALIF_12397	TCALIF_12397	63	61	1.01612903226
TCALIF_12393	TCALIF_12393	20	20	0.952380952381
TCALIF_12392	TCALIF_12392	66	90	0.725274725275
TCALIF_12391	TCALIF_12391	3	8	0.333333333333
TCALIF_12390	TCALIF_12390	4	10	0.363636363636
TCALIF_11715	TCALIF_11715	20	34	0.571428571429
TCALIF_12399	TCALIF_12399	31	37	0.815789473684
TCALIF_12398	TCALIF_12398	57	15	3.5625
TCALIF_03539	TCALIF_03539	54	146	0.367346938776
TCALIF_03538	TCALIF_03538	10	64	0.153846153846
TCALIF_07674	TCALIF_07674	12	39	0.3
TCALIF_07675	TCALIF_07675	5	8	0.555555555556
TCALIF_07672	TCALIF_07672	18	40	0.439024390244
TCALIF_07673	TCALIF_07673	11	23	0.458333333333
TCALIF_07670	TCALIF_07670	14	89	0.155555555556
TCALIF_07671	TCALIF_07671	11	14	0.733333333333
TCALIF_07852	TCALIF_07852	26	40	0.634146341463
TCALIF_07853	TCALIF_07853	36	68	0.521739130435
TCALIF_07850	TCALIF_07850	25	57	0.431034482759
TCALIF_03532	TCALIF_03532	13	36	0.351351351351
TCALIF_03535	TCALIF_03535	88	99	0.88
TCALIF_03534	TCALIF_03534	67	54	1.21818181818
TCALIF_03537	TCALIF_03537	0	24	0.0
TCALIF_03536	TCALIF_03536	85	51	1.63461538462
TCALIF_06107	TCALIF_06107	19	55	0.339285714286
TCALIF_14800	TCALIF_14800	9	9	0.9
TCALIF_02484	TCALIF_02484	34	74	0.453333333333
TCALIF_06104	TCALIF_06104	42	84	0.494117647059
TCALIF_06103	TCALIF_06103	45	79	0.5625
TCALIF_06102	TCALIF_06102	0	5	0.0
TCALIF_06101	TCALIF_06101	6	12	0.461538461538
TCALIF_06100	TCALIF_06100	10	42	0.232558139535
TCALIF_06109	TCALIF_06109	12	11	1.0
TCALIF_10888	TCALIF_10888	8	9	0.8
TCALIF_09256	TCALIF_09256	2	18	0.105263157895
TCALIF_04416	TCALIF_04416	23	27	0.821428571429
TCALIF_14925	TCALIF_14925	6	5	1.0
TCALIF_01805	TCALIF_01805	2	8	0.222222222222
TCALIF_09257	TCALIF_09257	16	24	0.64
TCALIF_00111	TCALIF_00111	16	17	0.888888888889
TCALIF_16799	TCALIF_16799	13	27	0.464285714286
TCALIF_09666	TCALIF_09666	17	25	0.653846153846
TCALIF_16798	TCALIF_16798	51	25	1.96153846154
TCALIF_11820	TCALIF_11820	22	61	0.354838709677
TCALIF_01689	TCALIF_01689	70	38	1.79487179487
TCALIF_01688	TCALIF_01688	4	21	0.181818181818
TCALIF_04849	TCALIF_04849	4	22	0.173913043478
TCALIF_01681	TCALIF_01681	8	71	0.111111111111
TCALIF_01680	TCALIF_01680	5	0	5.0
TCALIF_01683	TCALIF_01683	0	6	0.0
TCALIF_01682	TCALIF_01682	6	73	0.0810810810811
TCALIF_01685	TCALIF_01685	14	22	0.608695652174
TCALIF_01684	TCALIF_01684	273	288	0.944636678201
TCALIF_01687	TCALIF_01687	2	11	0.166666666667
TCALIF_01686	TCALIF_01686	15	73	0.202702702703
TCALIF_13041	TCALIF_13041	3	14	0.2
TCALIF_13043	TCALIF_13043	18	36	0.486486486486
TCALIF_13044	TCALIF_13044	13	37	0.342105263158
TCALIF_13045	TCALIF_13045	62	76	0.805194805195
TCALIF_03829	TCALIF_03829	24	66	0.358208955224
TCALIF_15717	TCALIF_15717	2	12	0.153846153846
TCALIF_03827	TCALIF_03827	6	11	0.5
TCALIF_13049	TCALIF_13049	16	17	0.888888888889
TCALIF_03825	TCALIF_03825	10	44	0.222222222222
TCALIF_03824	TCALIF_03824	8	46	0.170212765957
TCALIF_03823	TCALIF_03823	2	22	0.0869565217391
TCALIF_03822	TCALIF_03822	11	24	0.44
TCALIF_03821	TCALIF_03821	4	30	0.129032258065
TCALIF_03820	TCALIF_03820	12	5	2.0
TCALIF_16678	TCALIF_16678	22	10	2.0
TCALIF_16679	TCALIF_16679	5	25	0.192307692308
TCALIF_15867	TCALIF_15867	13	5	2.16666666667
TCALIF_16670	TCALIF_16670	6	23	0.25
TCALIF_16671	TCALIF_16671	10	14	0.666666666667
TCALIF_16672	TCALIF_16672	18	11	1.5
TCALIF_16673	TCALIF_16673	50	24	2.0
TCALIF_16674	TCALIF_16674	15	10	1.36363636364
TCALIF_16675	TCALIF_16675	25	6	3.57142857143
TCALIF_16676	TCALIF_16676	55	59	0.916666666667
TCALIF_16677	TCALIF_16677	12	0	12.0
TCALIF_15862	TCALIF_15862	10	38	0.25641025641
TCALIF_16519	TCALIF_16519	34	11	2.83333333333
TCALIF_15863	TCALIF_15863	8	29	0.266666666667
TCALIF_01465	TCALIF_01465	5	8	0.555555555556
TCALIF_01464	TCALIF_01464	15	30	0.483870967742
TCALIF_01466	TCALIF_01466	226	367	0.614130434783
TCALIF_01460	TCALIF_01460	0	45	0.0
TCALIF_01463	TCALIF_01463	7	38	0.179487179487
TCALIF_01462	TCALIF_01462	38	99	0.38
TCALIF_08404	TCALIF_08404	10	54	0.181818181818
TCALIF_01469	TCALIF_01469	5	19	0.25
TCALIF_10636	TCALIF_10636	26	63	0.40625
TCALIF_10637	TCALIF_10637	20	61	0.322580645161
TCALIF_10634	TCALIF_10634	25	77	0.320512820513
TCALIF_10635	TCALIF_10635	40	76	0.519480519481
TCALIF_10632	TCALIF_10632	7	12	0.538461538462
TCALIF_10633	TCALIF_10633	8	46	0.170212765957
TCALIF_10630	TCALIF_10630	73	61	1.17741935484
TCALIF_12378	TCALIF_12378	54	52	1.01886792453
TCALIF_10638	TCALIF_10638	5	10	0.454545454545
TCALIF_15869	TCALIF_15869	9	17	0.5
TCALIF_16495	TCALIF_16495	69	107	0.638888888889
TCALIF_16496	TCALIF_16496	2	3	0.5
TCALIF_16497	TCALIF_16497	4	8	0.444444444444
TCALIF_16490	TCALIF_16490	27	20	1.28571428571
TCALIF_16491	TCALIF_16491	10	39	0.25
TCALIF_16492	TCALIF_16492	2	22	0.0869565217391
TCALIF_16493	TCALIF_16493	3	24	0.12
TCALIF_16498	TCALIF_16498	39	55	0.696428571429
TCALIF_16499	TCALIF_16499	7	9	0.7
TCALIF_03199	TCALIF_03199	46	93	0.489361702128
TCALIF_05759	TCALIF_05759	4	62	0.0634920634921
TCALIF_03198	TCALIF_03198	6	42	0.139534883721
TCALIF_01800	TCALIF_01800	14	40	0.341463414634
TCALIF_13718	TCALIF_13718	9	33	0.264705882353
TCALIF_08188	TCALIF_08188	9	78	0.113924050633
TCALIF_03196	TCALIF_03196	32	74	0.426666666667
TCALIF_04949	TCALIF_04949	22	65	0.333333333333
TCALIF_02358	TCALIF_02358	5	36	0.135135135135
TCALIF_04948	TCALIF_04948	13	59	0.216666666667
TCALIF_05758	TCALIF_05758	12	38	0.307692307692
TCALIF_09645	TCALIF_09645	13	46	0.276595744681
TCALIF_17226	TCALIF_17226	2	32	0.0606060606061
TCALIF_17221	TCALIF_17221	18	32	0.545454545455
TCALIF_05636	TCALIF_05636	1	11	0.0833333333333
TCALIF_09644	TCALIF_09644	22	31	0.6875
TCALIF_03654	TCALIF_03654	6	22	0.260869565217
TCALIF_12728	TCALIF_12728	12	15	0.75
TCALIF_10092	TCALIF_10092	4	52	0.0754716981132
TCALIF_10093	TCALIF_10093	20	62	0.31746031746
TCALIF_10090	TCALIF_10090	4	43	0.0909090909091
TCALIF_10091	TCALIF_10091	51	149	0.34
TCALIF_10096	TCALIF_10096	4	28	0.137931034483
TCALIF_10097	TCALIF_10097	0	6	0.0
TCALIF_10094	TCALIF_10094	113	168	0.668639053254
TCALIF_10095	TCALIF_10095	7	18	0.368421052632
TCALIF_05637	TCALIF_05637	3	64	0.0461538461538
TCALIF_00221	TCALIF_00221	10	74	0.133333333333
TCALIF_00222	TCALIF_00222	36	117	0.305084745763
TCALIF_00223	TCALIF_00223	52	196	0.263959390863
TCALIF_00224	TCALIF_00224	13	22	0.565217391304
TCALIF_00225	TCALIF_00225	47	49	0.94
TCALIF_00226	TCALIF_00226	6	47	0.125
TCALIF_00227	TCALIF_00227	11	31	0.34375
TCALIF_00229	TCALIF_00229	7	37	0.184210526316
TCALIF_10819	TCALIF_10819	8	8	0.888888888889
TCALIF_10986	TCALIF_10986	13	19	0.65
TCALIF_11947	TCALIF_11947	26	52	0.490566037736
TCALIF_11946	TCALIF_11946	15	23	0.625
TCALIF_11945	TCALIF_11945	1	16	0.0588235294118
TCALIF_11944	TCALIF_11944	0	11	0.0
TCALIF_11943	TCALIF_11943	1	19	0.05
TCALIF_11942	TCALIF_11942	2	26	0.0740740740741
TCALIF_11941	TCALIF_11941	6	40	0.146341463415
TCALIF_11940	TCALIF_11940	34	64	0.523076923077
TCALIF_10980	TCALIF_10980	41	18	2.15789473684
TCALIF_00484.1	TCALIF_00484.1	5	27	0.178571428571
TCALIF_11948	TCALIF_11948	6	44	0.133333333333
TCALIF_12942	TCALIF_12942	72	93	0.765957446809
TCALIF_10027	TCALIF_10027	22	45	0.478260869565
TCALIF_12940	TCALIF_12940	14	25	0.538461538462
TCALIF_12941	TCALIF_12941	31	26	1.14814814815
TCALIF_12946	TCALIF_12946	6	5	1.0
TCALIF_12947	TCALIF_12947	11	20	0.52380952381
TCALIF_12944	TCALIF_12944	68	16	4.0
TCALIF_12945	TCALIF_12945	35	70	0.492957746479
TCALIF_12949	TCALIF_12949	44	65	0.666666666667
TCALIF_10797	TCALIF_10797	13	27	0.464285714286
TCALIF_14923	TCALIF_14923	30	61	0.483870967742
TCALIF_14733	TCALIF_14733	21	6	3.0
TCALIF_14732	TCALIF_14732	9	37	0.236842105263
TCALIF_14731	TCALIF_14731	64	55	1.14285714286
TCALIF_14730	TCALIF_14730	9	35	0.25
TCALIF_14737	TCALIF_14737	4	71	0.0555555555556
TCALIF_14736	TCALIF_14736	0	2	0.0
TCALIF_14735	TCALIF_14735	11	23	0.458333333333
TCALIF_14734	TCALIF_14734	106	56	1.85964912281
TCALIF_10023	TCALIF_10023	12	30	0.387096774194
TCALIF_14739	TCALIF_14739	15	13	1.07142857143
TCALIF_14738	TCALIF_14738	14	60	0.229508196721
TCALIF_14057	TCALIF_14057	50	31	1.5625
TCALIF_02824	TCALIF_02824	3	45	0.0652173913043
TCALIF_10021	TCALIF_10021	41	91	0.445652173913
TCALIF_06700	TCALIF_06700	2	4	0.4
TCALIF_10988	TCALIF_10988	59	59	0.983333333333
TCALIF_10020	TCALIF_10020	6	34	0.171428571429
TCALIF_06703	TCALIF_06703	37	51	0.711538461538
TCALIF_10989	TCALIF_10989	26	75	0.342105263158
TCALIF_09227	TCALIF_09227	35	46	0.744680851064
TCALIF_09594	TCALIF_09594	25	52	0.471698113208
TCALIF_09225	TCALIF_09225	21	15	1.3125
TCALIF_09224	TCALIF_09224	29	65	0.439393939394
TCALIF_09591	TCALIF_09591	6	39	0.15
TCALIF_09590	TCALIF_09590	42	141	0.295774647887
TCALIF_09593	TCALIF_09593	24	50	0.470588235294
TCALIF_09592	TCALIF_09592	18	59	0.3
TCALIF_06705	TCALIF_06705	39	43	0.886363636364
TCALIF_09599	TCALIF_09599	17	43	0.386363636364
TCALIF_05753	TCALIF_05753	25	46	0.531914893617
TCALIF_09229	TCALIF_09229	2	24	0.08
TCALIF_09228	TCALIF_09228	51	41	1.21428571429
TCALIF_04145	TCALIF_04145	0	27	0.0
TCALIF_04144	TCALIF_04144	1	36	0.027027027027
TCALIF_11888	TCALIF_11888	6	44	0.133333333333
TCALIF_04146	TCALIF_04146	14	95	0.145833333333
TCALIF_04141	TCALIF_04141	30	94	0.315789473684
TCALIF_04140	TCALIF_04140	7	8	0.777777777778
TCALIF_04143	TCALIF_04143	79	57	1.36206896552
TCALIF_04410	TCALIF_04410	27	124	0.216
TCALIF_04566.1	TCALIF_04566.1	80	60	1.31147540984
TCALIF_04210	TCALIF_04210	41	15	2.5625
TCALIF_02823	TCALIF_02823	34	87	0.386363636364
TCALIF_04149	TCALIF_04149	10	38	0.25641025641
TCALIF_04148	TCALIF_04148	15	15	0.9375
TCALIF_04419	TCALIF_04419	13	22	0.565217391304
TCALIF_04418	TCALIF_04418	0	20	0.0
TCALIF_07874	TCALIF_07874	130	253	0.511811023622
TCALIF_14922	TCALIF_14922	2	4	0.4
TCALIF_07875	TCALIF_07875	29	72	0.397260273973
TCALIF_05752	TCALIF_05752	10	18	0.526315789474
TCALIF_07876	TCALIF_07876	6	23	0.25
TCALIF_07877	TCALIF_07877	0	19	0.0
TCALIF_03012	TCALIF_03012	59	105	0.556603773585
TCALIF_07870	TCALIF_07870	17	92	0.182795698925
TCALIF_07871	TCALIF_07871	11	31	0.34375
TCALIF_09043	TCALIF_09043	14	66	0.208955223881
TCALIF_09042	TCALIF_09042	103	160	0.639751552795
TCALIF_09041	TCALIF_09041	10	57	0.172413793103
TCALIF_09040	TCALIF_09040	4	24	0.16
TCALIF_09046	TCALIF_09046	43	36	1.16216216216
TCALIF_09045	TCALIF_09045	4	8	0.444444444444
TCALIF_09044	TCALIF_09044	45	108	0.412844036697
TCALIF_05751	TCALIF_05751	16	35	0.444444444444
TCALIF_09049	TCALIF_09049	26	49	0.52
TCALIF_09048	TCALIF_09048	18	39	0.45
TCALIF_08211	TCALIF_08211	32	75	0.421052631579
TCALIF_03013	TCALIF_03013	80	89	0.888888888889
TCALIF_13545	TCALIF_13545	6	30	0.193548387097
TCALIF_13544	TCALIF_13544	2	9	0.2
TCALIF_13547	TCALIF_13547	7	32	0.212121212121
TCALIF_13546	TCALIF_13546	40	95	0.416666666667
TCALIF_13541	TCALIF_13541	11	3	2.75
TCALIF_13540	TCALIF_13540	34	73	0.459459459459
TCALIF_13543	TCALIF_13543	5	45	0.108695652174
TCALIF_13542	TCALIF_13542	23	39	0.575
TCALIF_07999	TCALIF_07999	41	109	0.372727272727
TCALIF_07998	TCALIF_07998	44	43	1.0
TCALIF_05750	TCALIF_05750	21	56	0.368421052632
TCALIF_07993	TCALIF_07993	117	129	0.9
TCALIF_07992	TCALIF_07992	17	31	0.53125
TCALIF_07991	TCALIF_07991	63	81	0.768292682927
TCALIF_07990	TCALIF_07990	13	88	0.14606741573
TCALIF_07997	TCALIF_07997	29	49	0.58
TCALIF_07996	TCALIF_07996	35	60	0.573770491803
TCALIF_07995	TCALIF_07995	0	13	0.0
TCALIF_01734	TCALIF_01734	5	36	0.135135135135
TCALIF_11763	TCALIF_11763	30	111	0.267857142857
TCALIF_08790	TCALIF_08790	48	93	0.510638297872
TCALIF_11761	TCALIF_11761	26	177	0.14606741573
TCALIF_11766	TCALIF_11766	32	53	0.592592592593
TCALIF_11765	TCALIF_11765	5	16	0.294117647059
TCALIF_04540	TCALIF_04540	48	186	0.256684491979
TCALIF_11769	TCALIF_11769	17	50	0.333333333333
TCALIF_11768	TCALIF_11768	2	6	0.285714285714
TCALIF_04543	TCALIF_04543	63	35	1.75
TCALIF_12498	TCALIF_12498	14	70	0.197183098592
TCALIF_12499	TCALIF_12499	10	38	0.25641025641
TCALIF_04234	TCALIF_04234	19	42	0.441860465116
TCALIF_12490	TCALIF_12490	11	13	0.785714285714
TCALIF_04545	TCALIF_04545	8	8	0.888888888889
TCALIF_12492	TCALIF_12492	16	32	0.484848484848
TCALIF_12493	TCALIF_12493	239	278	0.856630824373
TCALIF_12495	TCALIF_12495	6	27	0.214285714286
TCALIF_12496	TCALIF_12496	12	71	0.166666666667
TCALIF_04544	TCALIF_04544	24	44	0.533333333333
TCALIF_13729	TCALIF_13729	48	34	1.37142857143
TCALIF_02135	TCALIF_02135	2	24	0.08
TCALIF_08796	TCALIF_08796	30	58	0.508474576271
TCALIF_13720	TCALIF_13720	13	21	0.590909090909
TCALIF_13723	TCALIF_13723	0	9	0.0
TCALIF_13722	TCALIF_13722	11	66	0.164179104478
TCALIF_13725	TCALIF_13725	10	26	0.37037037037
TCALIF_13724	TCALIF_13724	6	104	0.0571428571429
TCALIF_13726	TCALIF_13726	57	19	2.85
TCALIF_07193	TCALIF_07193	12	29	0.4
TCALIF_05326	TCALIF_05326	12	36	0.324324324324
TCALIF_07191	TCALIF_07191	4	41	0.0952380952381
TCALIF_07190	TCALIF_07190	52	73	0.702702702703
TCALIF_07196	TCALIF_07196	14	30	0.451612903226
TCALIF_07195	TCALIF_07195	8	41	0.190476190476
TCALIF_09842	TCALIF_09842	19	23	0.791666666667
TCALIF_08212	TCALIF_08212	0	6	0.0
TCALIF_07199	TCALIF_07199	12	65	0.181818181818
TCALIF_07198	TCALIF_07198	16	44	0.355555555556
TCALIF_09665	TCALIF_09665	19	45	0.413043478261
TCALIF_03016	TCALIF_03016	51	83	0.607142857143
TCALIF_06828	TCALIF_06828	52	83	0.619047619048
TCALIF_16510	TCALIF_16510	73	120	0.603305785124
TCALIF_05893	TCALIF_05893	17	148	0.114093959732
TCALIF_02819	TCALIF_02819	10	23	0.416666666667
TCALIF_02818	TCALIF_02818	5	29	0.166666666667
TCALIF_03996	TCALIF_03996	40	73	0.540540540541
TCALIF_02815	TCALIF_02815	26	72	0.356164383562
TCALIF_05894	TCALIF_05894	73	23	3.04166666667
TCALIF_02817	TCALIF_02817	11	39	0.275
TCALIF_02816	TCALIF_02816	31	34	0.885714285714
TCALIF_02811	TCALIF_02811	73	226	0.321585903084
TCALIF_02810	TCALIF_02810	32	40	0.780487804878
TCALIF_05638	TCALIF_05638	7	25	0.269230769231
TCALIF_05895	TCALIF_05895	33	90	0.362637362637
TCALIF_05755	TCALIF_05755	22	31	0.6875
TCALIF_03994	TCALIF_03994	18	48	0.367346938776
TCALIF_08318	TCALIF_08318	30	62	0.47619047619
TCALIF_05896	TCALIF_05896	4	23	0.166666666667
TCALIF_08314	TCALIF_08314	4	34	0.114285714286
TCALIF_03993	TCALIF_03993	2	6	0.285714285714
TCALIF_08316	TCALIF_08316	32	46	0.68085106383
TCALIF_05897	TCALIF_05897	9	35	0.25
TCALIF_08310	TCALIF_08310	27	119	0.225
TCALIF_08311	TCALIF_08311	29	29	0.966666666667
TCALIF_08312	TCALIF_08312	8	72	0.109589041096
TCALIF_08313	TCALIF_08313	7	33	0.205882352941
TCALIF_07449	TCALIF_07449	15	25	0.576923076923
TCALIF_09353	TCALIF_09353	15	82	0.180722891566
TCALIF_03991	TCALIF_03991	34	28	1.1724137931
